I,daily_new_cases,aggregate_consumption_deviation,total_contacts,weighted_labor_S,weighted_labor_I,weighted_labor_R,prob_contact_I_weighted,type
6.557564882064102e-6,2.3846492452580022e-6,-0.3580753198316744,15.056377304341462,6.144170093132467,5.0634874081519204e-5,1.8201235182653464,7.422649033503219e-6,blanket_1
7.656358758143906e-6,2.7841473493573482e-6,-0.3605565033033886,15.056008994043255,6.1439543915151456,5.9119317706165434e-5,1.82013364180711,8.66660104694979e-6,blanket_1
8.939179776274883e-6,3.250525940059823e-6,-0.36345327139511996,15.055578990880313,6.143702560482263,6.9024744780144e-5,1.8201454616623516,1.0118965370202499e-5,blanket_1
1.0436816980929381e-5,3.794964474984918e-6,-0.3668351664981251,15.055076970340075,6.143408554061192,8.058889590045752e-5,1.8201592619314182,1.1814637712882437e-5,blanket_1
1.2185199017622097e-5,4.4305049174291655e-6,-0.3707833440929287,15.054490883405157,6.143065316568145,9.408919759269447e-5,1.8201753742466575,1.3794348665751145e-5,blanket_1
1.4226247863069412e-5,5.17235977782451e-6,-0.37539250338192165,15.053806669721254,6.14266461471967,1.0984935447136551e-4,1.8201941857069128,1.610563647069196e-5,blanket_1
1.6608872833185584e-5,6.038270283168317e-6,-0.3807731357324151,15.05300792349744,6.142196842097108,1.282470245691799e-4,1.8202161481300012,1.8803980922132417e-5,blanket_1
1.9390127359584307e-5,7.048922532791282e-6,-0.38705414209723177,15.052075504510091,6.141650791509106,1.4972275149914416e-4,1.8202417888397457,2.1954124709478787e-5,blanket_1
2.2636554426356765e-5,8.228430620445553e-6,-0.3943858784015597,15.050987085408627,6.141013390114948,1.7479035337530642e-4,1.8202717232388175,2.563161266681853e-5,blanket_1
2.6425750397876587e-5,9.604896942519279e-6,-0.40294369673676833,15.049716625190968,6.140269391398567,2.040489980610256e-4,1.8203066694586771,2.9924584158114235e-5,blanket_1
3.084818127166165e-5,1.1211061265423173e-5,-0.4129320601765407,15.048233757213431,6.1394010172115205,2.381972275418305e-4,1.8203474654237326,3.493585926195786e-5,blanket_1
3.60092901723181e-5,1.3085051577758958e-5,-0.424589320170643,15.046503078416427,6.138387542128717,2.7804923114457954e-4,1.8203950887194287,4.078536559805028e-5,blanket_1
4.203194015809144e-5,1.5271251276987095e-5,-0.43819325780427576,15.04448332457553,6.137204811280194,3.245537079054801e-4,1.8204506797138724,4.761295962190533e-5,blanket_1
4.905924210499781e-5,1.78212987884897e-5,-0.4540675036945885,15.042126414330992,6.135824681638977,3.788157023520408e-4,1.8205155684506569,5.558170405816683e-5,blanket_1
5.7257823484128446e-5,2.079523721188364e-5,-0.4725889658052651,15.03937634252053,6.13421437546846,4.4212184468447673e-4,1.8205913059073582,6.488167187978697e-5,blanket_1
6.682160010911285e-5,2.4262832921199174e-5,-0.4941964097340046,15.036167900972575,6.132335733284387,5.159694746900432e-4,1.8206797003003592,7.573435687036453e-5,blanket_1
7.797611916321855e-5,2.8305083045046308e-5,-0.5194003516285073,15.032425202466571,6.130144352302583,6.021001768485608e-4,1.8207828592124795,8.83977812783811e-5,blanket_1
9.098354764916584e-5,3.301593218124149e-5,-0.5487944390971444,15.028059981128173,6.127588594983776,7.025382991321174e-4,1.8209032384253547,1.0317240225475379e-4,blanket_1
1.0614838529011562e-4,3.850421822266074e-5,-0.5830685092313437,15.022969640244,6.124608451041048,8.196350657248559e-4,1.8210436984529659,1.2040793041418549e-4,blanket_1
1.2382398405479063e-4,4.489586532595721e-5,-0.6230235235650028,15.017035016568824,6.121134235276782,9.561189181693423e-4,1.821207569894714,1.4051118556696705e-4,blanket_1
1.4441995676512653e-4,5.2336338216830866e-5,-0.6695885852020078,15.01011782896779,6.117085103055046,0.001115152721650035,1.8213987288533235,1.6395512579028124e-4,blanket_1
1.684105531238583e-4,6.099336536043321e-5,-0.723840240294138,15.00205777912393,6.112367365359192,0.0013003984413037276,1.8216216837901105,1.9128919558426098e-4,blanket_1
1.9634407086799877e-4,7.105992793865763e-5,-0.7870242501859526,14.992669273654672,6.106872586601556,0.001516089811355098,1.8218816753111375,2.2315114548524139e-4,blanket_1
2.2885334979961148e-4,8.275749565788031e-5,-0.8605799860096464,14.981737741141046,6.100475451140006,0.0017671133657944447,1.8221847904822626,2.602804771884579e-4,blanket_1
2.6666736347333227e-4,9.633946738474186e-5,-0.9461675364908384,14.969015525382506,6.093031389477399,0.0020590979447185987,1.8225380933448376,3.0353366217156545e-4,blanket_1
3.106238725711682e-4,1.1209474229395084e-4,-1.0456975220527465,14.954217349093625,6.084373963239548,0.002398512398593256,1.822949773326594,3.539012641691266e-4,blanket_1
3.6168302947237594e-4,1.3035130302717235e-4,-1.16136346095852,14.93701536211897,6.07431202035246,0.0027927706372604727,1.823429313186769,4.1252706143105245e-4,blanket_1
4.2094171787688807e-4,1.5147963338789434e-4,-1.295676319961403,14.91703381740625,6.062626649754683,0.0032503423547335106,1.823987677963903,4.807292065847065e-4,blanket_1
4.89648265860824e-4,1.7589571627285965e-4,-1.4515005830300187,14.893843459322866,6.049067990166374,0.003780866637483771,1.8246375260610939,5.600233710471977e-4,blanket_1
5.692169756172986e-4,2.0406326005051158e-4,-1.6320907641999116,14.866955765833117,6.033351981856492,0.004395264157245429,1.8253934430452008,6.521476856522279e-4,blanket_1
6.612416580841006e-4,2.3649468155766815e-4,-1.8411267491059369,14.835817262414018,6.015157196175331,0.005105841679957365,1.8262721978770085,7.590890948258678e-4,blanket_1
7.675070362233735e-4,2.737502314617276e-4,-2.082745648627049,14.799804225399688,5.994121937056447,0.005926380117294511,1.8272930200360866,8.831104703838955e-4,blanket_1
8.899964805119625e-4,3.1643448682594564e-4,-2.3615669653543225,14.758218219409788,5.969841883645197,0.0068721942570075965,1.8284778942499942,0.0010267774617894526,blanket_1
0.0010308940645109266,3.651892663359326e-4,-2.682706797682566,14.710283070134537,5.94186863472233,0.00796014863520254,1.829851867165495,0.0011929835690556638,blanket_1
0.00119257838951399,4.206818650459552e-4,-3.0517755464295915,14.655144059905897,5.909709622959889,0.009208609852763398,1.8314433571931563,0.001384971288446981,blanket_1
0.001377605056940747,4.835873898387407e-4,-3.4748521901242224,14.5918703443663,5.872829986554801,0.010637311234233929,1.8332844548184652,0.0016063463790298793,blanket_1
0.001588674125842745,5.545639527677529e-4,-3.958426758848177,14.519461811740872,5.8306571089791195,0.012267101547789962,1.8354111958538954,0.001861081319147064,blanket_1
0.0018285784804972045,6.342196146898478e-4,-4.509301345317951,14.436861818051664,5.782588649169368,0.014119546320599478,1.8378637844520087,0.0021535028758959667,blanket_1
0.0021001288984836314,7.230703515336319e-4,-5.134439136137948,14.342977392998423,5.72800496005744,0.01621634924469861,1.8406867364086568,0.002488257444495638,blanket_1
0.0024060519555042254,8.214890355650888e-4,-5.840750945694328,14.23670856393558,5.6662867975966,0.018578563839213646,1.8439289067865858,0.002870246534814006,blanket_1
0.0027488579788914795,9.296465706597936e-4,-6.634810143770742,14.116988309811315,5.596839108705989,0.02122557384040277,1.8476433599249267,0.0033045236857795995,blanket_1
0.0031306783356652725,0.0010474479382521062,-7.52249034180611,13.982834236462782,5.519121399498768,0.0241738368056977,1.8518870355958492,0.0037961434955033446,blanket_1
0.0035530746418868456,0.0011744679520698353,-8.508526408890582,13.833412252461432,5.432684668401077,0.02743541090518174,1.8567201639671822,0.004349953840124974,blanket_1
0.004016827100648513,0.0013098937872865618,-9.596008828919878,13.668111233324902,5.337214099692527,0.03101632055282206,1.8622053860232255,0.004970324358070028,blanket_1
0.0045217149421838965,0.0014524834428121048,-10.785834150300577,13.48662585355281,5.232575645483229,0.034914861053462524,1.8684065472226115,0.005660808666139376,blanket_1
0.005066308269132371,0.0016005505980506785,-12.076149602450192,13.289042509426945,5.118863337554906,0.03911999131582268,1.8753871522005114,0.006423745318733453,blanket_1
0.0056477964138731025,0.0017519860740535173,-13.461846020308844,13.075920778506198,4.996442818129444,0.04361000849698766,1.8832084981224202,0.00725981372925454,blanket_1
0.00626188162093943,0.0019043235782848066,-14.93416688732756,12.84836059042313,4.865985422810486,0.04835172706071298,1.8919275430566878,0.008167575964285231,blanket_1
0.0069027666540695965,0.0020548522182802374,-16.48050832443434,12.60804383331644,4.728486545003197,0.05330038308395189,1.9015946102144063,0.009143052080808949,blanket_1
0.007563259210761191,0.002200770718767295,-18.0844806126757,12.357239203830453,4.585262343612459,0.05840044050470949,1.912251073057111,0.010179392347142067,blanket_1
0.00823500414161833,0.002339369604826979,-19.726282774157312,12.098761345260723,4.437920422710095,0.06358738422552286,1.9239272015992366,0.011266719255383221,blanket_1
0.008908837328213352,0.0024682199147776523,-21.383407085476712,11.835879970638956,4.28830297771688,0.0687904526159583,1.9366403672098593,0.012392209572080893,blanket_1
0.009575235457871922,0.0025853427204494102,-23.03164371167664,11.572181375794974,4.138404773312008,0.07393611049228312,1.9503937937296203,0.013540466484208894,blanket_1
0.010224818132157799,0.0026893347666564955,-24.646305181533755,11.311392424015185,3.990272509464606,0.07895192619688508,1.9651760029481222,0.014694192639328115,blanket_1
0.010848847406505949,0.0027794323591455064,-26.20354770429326,11.057184050375515,3.845895688785044,0.08377042884205893,1.980961035234345,0.015835121534849242,blanket_1
0.011439668413824423,0.002855506795889983,-27.681642901591708,10.812975771371597,3.7071010651543825,0.08833251062794312,1.997709441354294,0.01694510950118435,blanket_1
0.01199104402383703,0.0029179971633685703,-29.06205691142796,10.581763250735337,3.5754625087439122,0.09259001094614762,2.015369954521562,0.018007249962557984,blanket_1
0.012498354326619072,0.0029677967549983186,-30.330224386983073,10.365987333361975,3.4522356342253113,0.09650725670903612,2.0338816790936094,0.019006860244593086,blanket_1
0.012958653564808598,0.0030061151154640404,-31.475955328216298,10.167455980095513,3.338322410156233,0.10006150196973403,2.053176587229907,0.019932214561604777,blanket_1
0.013370597710106414,0.0030343379202521625,-32.49347034891422,9.987321986757147,3.23426623395834,0.10324236868331073,2.0731821034417934,0.020774948380244726,blanket_1
0.013734270947526016,0.00305390253314493,-33.38111140691286,9.826111326814376,3.140273726547302,0.1060505068926727,2.0938235773352347,0.021530122969022094,blanket_1
0.014050946802545473,0.003066200236004197,-34.140810181213624,9.683791055218853,3.0562565977400773,0.10849575024865442,2.115026488480674,0.022195995919803018,blanket_1
0.014322819748509538,0.003072509060540171,-34.777411028201286,9.559862789160546,2.981885698857964,0.11059504359049506,2.1367182825119655,0.02277358025836696,blanket_1
0.014552737754896046,0.003073955519930962,-35.29794152777382,9.45346774167423,2.916649672565193,0.11237037780198679,2.1588297928819062,0.023266086973957288,blanket_1
0.014743957943816518,0.0030715000727897365,-35.71090665417051,9.363491384915823,2.859911974677931,0.1138469030602208,2.1812962497268926,0.02367833724354856,blanket_1
0.014899938675561579,0.0030659397902941957,-36.02565943502901,9.288659073238767,2.8109619188372865,0.11505132342981148,2.204057911515075,0.02401620968699053,blanket_1
0.015024173629585372,0.0030579218898165064,-36.25187756840212,9.227617408332996,2.769057295608994,0.11601061569765687,2.2270603757170324,0.024286163214942844,blanket_1
0.01512006761960948,0.003047962889610281,-36.39915575726542,9.178999170144063,2.7334577227968544,0.11675107046728163,2.2502546333313496,0.02449485377287997,blanket_1
0.01519085013145173,0.0030364695478750483,-36.47670927670376,9.141471914997478,2.7034490475216537,0.11729762452184164,2.2735969316940725,0.024648846610704087,blanket_1
0.015239520632421937,0.003023759101153707,-36.49317558253383,9.113771812482417,2.6783598354797253,0.11767343853934321,2.2970485038082,0.024754415242468027,blanket_1
0.015268819114490031,0.0030100774142166288,-36.45649670063482,9.094725047875245,2.6575713211983762,0.11789966963373989,2.3205752132420594,0.02481741304362462,blanket_1
0.015281215630445285,0.0029956144470950383,-36.37386440667324,9.083259349807362,2.640522259493625,0.11799539055737654,2.3441471535523415,0.024843202011352733,blanket_1
0.015278913363947735,0.002980516955929277,-36.25171156714808,9.078408085195747,2.626710014028438,0.11797761340669491,2.3677382315531004,0.024836624091317594,blanket_1
0.015263860751014826,0.002964898635381811,-36.095735441211104,9.07930905722375,2.615689026741165,0.11786138320707126,2.391325755324285,0.024802002520251137,blanket_1
0.015237769156276273,0.00294884804811999,-35.91094152038315,9.085199763139832,2.6070675902464395,0.11765991443238802,2.414890040933375,0.024743163080185197,blanket_1
0.015202133494446057,0.0029324347224623346,-35.701699170656845,9.095410475915484,2.6005036301756865,0.11738475021653111,2.4384140464455455,0.024663467502711915,blanket_1
0.015158253934887532,0.0029157137845224035,-35.471802690527255,9.10935617391196,2.5957000156241423,0.11704592994082104,2.4618830377691747,0.024565853350735526,blanket_1
0.015107257421965396,0.0028987294455737624,-35.22453333650767,9.126528047527598,2.5923997599613586,0.11665215541686559,2.4852842880087684,0.024452876385476385,blanket_1
0.015050118197750435,0.002881517611028482,-34.962719381285964,9.14648507732888,2.5903813522699703,0.1162109493530124,2.50860681004092,0.024326752733116696,blanket_1
0.014987676848309204,0.002864107825384048,-34.688792403344785,9.168846002387735,2.589454368075363,0.11572880241613452,2.531841120773137,0.024189399152445293,blanket_1
0.014920657632686306,0.0028465247207176735,-34.40483882733913,9.193281866858639,2.5894554416122344,0.1152113070426997,2.5549790348062444,0.02404247041531126,blanket_1
0.014849684016067535,0.0028287890965898906,-34.11264630571607,9.219509238436292,2.5902446355415347,0.11466327737960054,2.5780134848492122,0.02388739330349089,blanket_1
0.01477529243507725,0.0028109187279786374,-33.813744911503576,9.247284129591065,2.591702213106165,0.11408885557423704,2.6009383661140064,0.023725397062416297,blanket_1
0.014697944388456494,0.002792928972856332,-33.509443352569136,9.276396609773405,2.593725798044177,0.1134916051166347,2.62374840196125,0.023557540365032287,blanket_1
0.0146180369842377,0.002774833233795241,-33.20086055597471,9.306666075730982,2.5962278960510323,0.11287459231856443,2.6464390282114336,0.023384734984733625,blanket_1
0.014535912089723041,0.0027566433105911856,-32.8889530461934,9.337937123204592,2.599133745429417,0.11224045695015539,2.6690062937387955,0.02320776642146563,blanket_1
0.014451864235466898,0.002738369673268464,-32.574538559428234,9.370075965455015,2.602379462688949,0.11159147325733401,2.6914467751909137,0.02302731178167574,blanket_1
0.014366147420517998,0.002720021676575752,-32.25831633329034,9.402967340777638,2.6059104489155147,0.11092960252228762,2.713757503910428,0.0228439552164619,blanket_1
0.014278980956269845,0.00270160773022108,-31.940884489209274,9.43651184920313,2.6096800243754044,0.11025653818466813,2.7359359033626687,0.02265820120252746,blanket_1
0.014190554474719359,0.0026831354359333416,-31.622754889490956,9.470623665173393,2.6136482614715333,0.10957374450610985,2.757979735584994,0.02247048593927314,blanket_1
0.014101032214433366,0.002664611699596625,-31.30436581360604,9.505228577896748,2.6177809890360177,0.10888248967040827,2.7798870553678614,0.022281187113047437,blanket_1
0.014010556684393653,0.002646042823926679,-30.98609276066079,9.540262314073285,2.6220489438938333,0.10818387407425753,2.8016561710525543,0.022090632248624332,blanket_1
0.013919251793737436,0.0026274345860442952,-30.66825764670309,9.575669104081852,2.6264270485984382,0.107478854493847,2.8232856109851387,0.021899105845843737,blanket_1
0.013827225524078248,0.002608792303120477,-30.351136630942676,9.611400457260716,2.6308937969463835,0.10676826472079684,2.8447740948020956,0.021706855474501692,blanket_1
0.013734572210814575,0.0025901208884647683,-30.03496677332326,9.647414116331696,2.63543073135685,0.10605283318112468,2.8661205088414814,0.021514096978068088,blanket_1
0.013641374490137335,0.0025714248992332153,-29.719951697970426,9.683673163076435,2.6400219984236797,0.10533319794225564,2.8873238850759506,0.02132101891102127,blanket_1
0.01354770496190822,0.0025527085788422253,-29.406266409566573,9.720145258565271,2.6446539709888475,0.10460991959131721,2.908383383051572,0.021127786336468436,blanket_1
0.013453627609523034,0.0025339758930136656,-29.094061393544546,9.756801991486427,2.649314926544787,0.1038834921823879,2.9292982743937808,0.020934544062488066,blanket_1
